,1-2年以内其它应收款(元),1-2年以内应收帐款(元),1-2年以内预付货款(元),1年以内其它应收款(元),1年以内应收帐款(元),1年以内预付货款(元),2-3年以内其它应收款(元),2-3年以内应收帐款(元),2-3年以内预付货款(元),3年以内其它应收款(元),3年以内应收帐款(元),3年以内预付货款(元),date,id,name,三项费用比重,主营业务利润(元),主营业务利润率(%),主营业务成本率(%),主营业务收入增长率(%),主营利润比重,产权比率(%),净利润增长率(%),净资产增长率(%),净资产报酬率(%),净资产收益率(%),利息支付倍数,加权净资产收益率(%),加权每股收益(元),固定资产净值率(%),固定资产周转率(次),固定资产比重(%),存货周转天数(天),存货周转率(次),应收账款周转天数(天),应收账款周转率(次),总资产(元),总资产净利润率(%),总资产利润率(%),总资产周转天数(天),总资产周转率(次),总资产增长率(%),成本费用利润率(%),扣除非经常性损益后的净利润(元),扣除非经常性损益后的每股收益(元),投资收益率(%),摊薄每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股收益_调整后(元),每股未分配利润(元),每股经营性现金流(元),每股资本公积金(元),流动比率,流动资产周转天数(天),流动资产周转率(次),清算价值比率(%),现金比率(%),现金流量比率(%),短期债券投资(元),短期其它经营性投资(元),短期股票投资(元),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),经营现金净流量对销售收入比率(%),股东权益与固定资产比率(%),股东权益周转率(次),股东权益比率(%),股息发放率(%),股本报酬率(%),营业利润率(%),调整后的每股净资产(元),负债与所有者权益比率(%),资产报酬率(%),资产的经营现金流量回报率(%),资产负债率(%),资本化比率(%),资本固定化比率(%),速动比率,销售净利率(%),销售毛利率(%),长期债券投资(元),长期债务与营运资金比率(%),长期其它经营性投资(元),长期股票投资(元),长期负债比率(%),长期资产与长期资金比率(%),非主营比重
1692,--,--,--,--,--,--,--,--,--,--,--,--,1999-12-31,600519,贵州茅台,26.4451,588857298.26,66.1,14.4954,41.8148,166.5355,220.6655,46.8364,21.9018,95.3575,83.05,3235.4327,--,--,76.6226,4.4771,20.2104,1031.5186,0.349,17.803,20.2213,915056957.32,26.0353,23.5712,334.7903,1.0753,23.3481,65.7737,--,--,--,1.1658,--,1.54,--,--,--,--,1.1435,250.7488,1.4357,145.169,31.5058,--,--,--,--,--,--,--,154.3023,3.43,31.1851,0,--,39.6974,--,220.6655,29.7374,--,68.8149,0,68.3265,0.4711,24.2115,85.5046,0,0,0,0,0,68.3265,-0.0156
1693,--,--,--,--,--,--,--,--,--,--,--,--,2000-12-31,600519,贵州茅台,24.3425,719099200.84,64.551,17.6718,25.0481,161.2217,184.9286,19.0734,56.056,72.4494,56.56,6777.0495,68.86,--,73.2635,6.0998,14.2113,855.5133,0.4208,17.6392,20.4091,1268856244.9,23.5201,20.241,352.872,1.0202,38.6642,66.9639,0,1.36,--,1.36,--,2.4,--,--,--,--,1.2992,289.2263,1.2447,153.982,55.9764,53.8078,--,--,--,1.7254,0.5381,0.3978,246.9628,3.0492,35.0965,0.0219,--,40.1233,0,184.9286,25.4272,0.3492,64.9035,0,44.661,0.6771,23.0547,82.3282,0,0,0,0,0,44.661,-0.2042
1694,100000,31215272.23,--,--,--,--,150000,--,--,--,--,--,2001-12-31,600519,贵州茅台,24.946,1012623342.76,62.5831,17.7707,45.2465,166.7478,36.4811,33.3047,469.839,16.5366,12.97,-10475.4236,26.79,--,84.3548,5.421,12.0296,813.0081,0.4428,10.8027,33.3249,3463388734.98,14.4695,9.8853,526.4697,0.6838,172.9536,60.1825,334872479.88,--,--,1.3695,10.1505,10.12,--,0.3125,0.1691,8.1568,3.1001,438.2761,0.8214,374.05,211.3337,4.5674,--,--,--,0.1235,0.0457,0.0261,609.0834,1.0849,73.2702,0.4823,167.8551,37.7128,9.96,36.4811,12.1164,0.0122,26.7298,0,23.3865,2.2507,21.1592,82.2293,0,0,0,0,0,23.3865,-0.4715
1695,122500,24311561.43,--,--,--,--,187980,32696,--,--,--,--,2001-9-30,600519,贵州茅台,22.0904,565630551.94,64.7276,16.7627,--,151.6468,114.4149,--,--,52.3825,39.78,28013.9387,40.16,--,71.5408,4.8798,14.6432,668.3996,0.2693,9.8761,18.2259,1214455217.62,17.9927,18.3957,255.7545,0.7038,--,74.409,0,1.21,--,1.21,--,3.0353,--,--,--,--,1.5737,214.3367,0.8398,188.9168,52.3647,-13.4291,--,--,--,-0.3862,-0.1343,-0.0987,315.7665,1.7358,46.2385,0.4783,--,42.6831,0,114.4149,24.2209,-0.071,52.9037,0,36.2125,0.6779,25.5655,83.2373,0,0,0,0,0,36.2125,0
1696,830903.14,1437918.87,700000,--,--,--,83635.15,27938671.62,69539.1,--,--,--,2002-12-31,600519,贵州茅台,28.7984,1174315234.16,63.9989,18.56,13.4021,180.8391,36.7105,14.6686,13.3084,17.9658,13.21,-3618.869,13.86,--,79.2128,4.1274,12.0199,984.6827,0.3656,8.7735,41.0326,3930905066.72,10.6186,9.9872,725.3677,0.4963,13.4988,54.6146,378188507.17,1.38,0,1.4276,10.4558,10.37,--,1.0482,1.5803,7.3248,2.8338,574.988,0.6261,372.3611,168.6606,41.1709,--,--,--,1.107,0.4117,0.2368,608.5523,0.678,73.1473,0.1416,187.8466,35.3831,10.29,36.7105,13.1415,0.1106,26.8527,0,32.6795,1.8139,21.3955,81.44,0,0,0,4000000,0,32.6795,0.0378
1697,--,--,--,--,--,--,--,--,--,--,--,--,2002-3-31,600519,贵州茅台,19.5593,477614851.08,66.5188,16.0932,--,141.3041,25.3704,--,--,10.7494,7.54,-12597.5925,--,--,83.4047,1.7331,11.9422,625.4343,0.1439,7.1829,12.5298,3449520609.72,6.1855,6.1979,433.3173,0.2077,--,88.7528,--,--,--,0.8552,11.0058,10.9496,--,1.1382,--,8.1569,4.066,357.7107,0.2516,494.0803,269.0219,--,--,--,--,--,--,--,667.9114,0.2715,79.7636,0.7273,118.3062,47.068,--,25.3704,8.5741,--,20.2364,0,22.2137,2.8916,29.7763,83.9068,0,0,0,0,0,22.2137,0.0148
1698,2026839.83,35930053.1,1451225.1,--,--,--,--,32696,--,--,--,--,2002-6-30,600519,贵州茅台,24.6233,636407462.3,66.5939,16.5717,9.3597,158.3552,22.8858,10.2715,395.7841,12.9225,8.6,-3274.2906,8.99,--,80.059,2.192,13.3092,1021.5664,0.1762,8.3457,21.568,3421206728.98,7.1567,7.2008,648.415,0.2776,181.7071,72.4693,238253299.62,--,0,0.9854,11.1362,11.08,--,1.0098,-0.7205,8.157,4.1943,521.8904,0.3449,536.8713,237.5878,-28.2696,--,--,--,-0.7311,-0.2827,-0.1885,611.4308,0.3592,81.3763,0.6312,143.9079,42.0488,10.98,22.8858,10.5159,-0.0526,18.6237,0,26.8968,2.6068,25.7787,83.4283,0,0,0,4000000,0,26.8968,0.0111
1699,--,--,--,--,--,--,--,--,--,--,--,--,2002-9-30,600519,贵州茅台,27.8098,904973671.42,66.3526,16.9219,--,171.2888,29.345,--,--,15.3601,10.89,-3362.3346,0,--,79.1025,3.1479,12.1712,1057.1652,0.2554,11.479,23.5213,3696428353.48,8.9418,8.6599,708.6614,0.381,--,63.0312,309407926.51,0,0,1.164,10.392,10.33,--,1.1761,0,7.4155,3.3827,564.8536,0.478,440.7173,199.9972,0,--,--,--,0,0,0,635.2098,0.5056,77.3126,0.3049,159.6229,38.733,10.25,29.345,11.8753,0,22.6874,0,30.0791,2.1651,23.4702,83.0781,0,0,0,4000000,0,30.0791,0.0333
1700,8824537.43,269666,1386486,--,--,--,50000,--,34539.1,--,--,--,2003-12-31,600519,贵州茅台,26.7006,1615440795.51,67.2815,19.8827,30.8529,165.2972,42.8045,55.0625,20.6992,22.7779,17.06,-5988.9773,18.65,--,70.9169,5.2441,8.9421,864.1383,0.4166,5.2644,68.3838,4956365810.85,13.6994,12.2823,666.2965,0.5403,26.0871,68.5021,585504178.23,1.94,0,2.0124,11.4728,11.37,--,2.0976,3.1131,6.6595,2.5284,505.8311,0.7117,333.6231,157.5215,63.3914,--,--,--,1.5469,0.6338,0.3922,783.0514,0.7567,70.0215,0.002,261.3265,40.6511,11.29,42.8132,15.9494,0.19,29.9785,0,34.5866,1.7105,25.354,80.1173,0,0,0,4000000,0,34.5866,0.1899
1701,--,--,--,--,--,--,--,--,--,--,--,--,2003-3-31,600519,贵州茅台,18.6263,476700572.4,64.9554,18.5424,2.2109,139.6137,25.908,5.2972,12.6845,12.0298,7.09,-15341.8572,0,--,75.5237,1.5804,11.6868,702.0281,0.1282,6.281,14.329,3903743856.26,5.7469,5.7669,480.5125,0.1873,13.1677,86.6858,0,0,0,0.8186,11.2744,11.17,--,1.8395,0.0331,7.3248,3.5903,360.2882,0.2498,485.9332,209.762,1.1344,--,--,--,0.0405,0.0113,0.0124,679.5934,0.2456,79.4231,0.2469,135.6294,46.511,11.03,25.908,9.5544,0.0023,20.5769,0,32.8909,2.2883,30.6754,81.4576,0,0,0,4000000,0,32.8909,0.0302
1702,12153944.88,409485.55,1414326,--,--,--,133787.29,28913405.61,10000,--,--,--,2003-6-30,600519,贵州茅台,23.9169,650262602.84,64.4432,19.5173,5.5871,158.1238,26.1055,6.5477,12.2383,13.5065,8.13,-9308.1023,0,--,73.7124,2.1938,11.3545,1041.6667,0.1728,6.7385,26.7122,3940510267.7,6.6693,6.6612,702.0281,0.2564,15.179,68.5259,252137318.98,0,0,0.9545,11.3628,11.29,--,1.7258,-0.1235,7.325,3.4908,520.8333,0.3456,483.0196,188.3265,-4.1638,--,--,--,-0.1294,-0.0416,-0.0337,698.3916,0.3363,79.2987,0.2117,153.4719,40.6982,11.17,26.1055,10.7105,-0.0086,20.7013,0,34.9764,2.0158,26.0132,80.4827,0,0,0,4000000,0,34.9764,0.1392
1703,--,--,--,--,--,--,--,--,--,--,--,--,2003-9-30,600519,贵州茅台,25.042,981804659.79,63.2303,19.4967,13.8471,164.6524,38.2229,15.5275,13.0769,16.7449,11.05,-4769.6494,0,--,71.9136,3.4085,9.8197,1022.34,0.2641,6.3264,42.6785,4466694791.68,8.8076,8.2793,730.1244,0.3698,20.8381,62.1279,0,0,0,1.2225,10.6827,10.6,--,1.9039,1.4525,6.6592,2.6723,547.0016,0.4936,361.5994,151.2974,35.5721,--,--,--,1.1881,0.3557,0.283,736.756,0.5085,72.3469,0.0033,178.8812,38.3422,10.49,38.2229,12.1145,0.0984,27.6531,0,36.0794,1.6879,23.8167,80.5033,0,0,0,4000000,0,36.0794,0.2573
1704,265409.05,1757113.42,4800,--,--,--,2452788.46,198202.46,--,--,--,--,2004-12-31,600519,贵州茅台,21.9979,2149881662.8,71.4295,17.7772,25.3549,144.2223,51.1524,40.315,21.5006,26.2689,19.68,-5634.7243,21.32,--,73.902,5.1845,11.2631,978.5268,0.3679,3.5143,102.4376,6373652983.57,15.078,13.4016,677.5833,0.5313,28.5953,97.9415,818807764.73,2.08,4.5612,2.1721,10.7227,10.6,--,2.5601,2.4813,4.8924,2.213,510.0595,0.7058,293.7466,134.3906,45.2455,--,--,--,1.1424,0.4524,0.3242,587.389,0.7831,66.1584,0.0204,281.6744,49.4422,10.43,51.1524,17.3791,0.1531,33.8416,0.0071,37.9684,1.4276,28.3798,82.2228,0,0.0001,0,9815063.73,0.0047,37.9657,0.1932
1705,--,--,--,--,--,--,--,--,--,--,--,--,2004-3-31,600519,贵州茅台,21.2336,582370988.31,68.2387,17.7218,16.2889,145.1681,30.2341,20.5252,20.2331,12.491,7.06,-5845.533,0,--,76.9052,1.5656,13.3268,741.9621,0.1213,2.6586,33.8519,4855158665.52,5.5309,5.5885,517.2414,0.174,24.3719,88.7005,0,0,0,0.897,12.3233,12.24,--,2.9732,-0.5996,6.6595,3.1257,383.7953,0.2345,430.7603,185.5556,-16.0934,--,--,--,-0.6685,-0.1609,-0.2125,576.1319,0.2371,76.7801,0.1031,153.9298,47.0051,12,30.2421,9.5906,-0.0374,23.2199,0,35.7396,1.9906,31.7929,82.2782,0,0,0,4000000,0,35.7396,0.0034
1706,3748928.67,462180,1386486,--,--,--,53105.1,--,34539.1,--,--,--,2004-6-30,600519,贵州茅台,24.0774,886083648.73,67.4285,17.4979,30.2326,155.529,32.057,38.6977,22.1575,14.9791,9.21,-5620.7593,9.66,--,75.8986,2.3951,12.9756,991.7355,0.1815,3.8699,46.5125,5041106276.19,7.2831,7.2219,684.671,0.2629,27.9303,76.5315,349061958.57,1.15,0,1.2035,12.6187,9.63,--,3.2516,-0.1256,6.6595,2.9766,506.7568,0.3552,411.9552,177.5647,-3.1042,--,--,--,-0.1043,-0.031,-0.0289,583.5618,0.3606,75.7204,0.0491,189.0161,43.3518,9.46,32.0648,11.3422,-0.0075,24.2796,0,36.645,1.899,27.7041,82.5021,0,0,0,4000000,0,36.645,0.0058
1707,--,--,--,--,--,--,--,--,--,--,--,--,2004-9-30,600519,贵州茅台,24.4634,1382108801.97,66.7544,17.7708,33.3406,157.8013,44.3001,45.4999,20.701,19.4813,13.34,-3826.3544,0,--,74.6362,3.7787,11.5948,1002.2272,0.2694,4.5919,58.7986,5628688980.56,10.1667,9.5595,690.184,0.3912,26.0146,73.3037,0,0,0,1.3683,9.9186,9.83,--,2.8546,0.9477,4.8921,2.4105,516.4499,0.5228,325.743,140.0121,21.5679,--,--,--,0.6926,0.2156,0.18,597.6483,0.5618,69.2963,0.0328,193.2265,42.2951,9.64,44.3078,13.4998,0.0662,30.7037,0,37.5229,1.5328,25.9885,82.2292,0,0,0,4000000,0,37.5229,0.0184
1708,10492309.6,1945686.23,884619,--,--,--,2193774.12,1393380.98,0,152000,9241377.47,--,2005-12-31,600519,贵州茅台,20.2101,2713163392.47,69.0282,17.4813,30.5909,141.2925,56.0825,36.872,22.4271,28.8101,21.97,-5851.5591,23.99,--,75.5608,4.6198,12.2086,931.195,0.3866,3.433,104.865,8057596464.59,16.2026,14.5096,660.9143,0.5447,26.4204,95.4534,1117886088.6,2.37,4.2671,2.4775,10.9396,10.79,--,3.5284,3.5891,3.9121,2.0791,494.2339,0.7284,276.3373,134.429,58.5005,--,--,--,1.4487,0.585,0.4309,524.7829,0.8381,64.0687,0.0318,315.1714,48.8302,10.66,56.0825,18.4583,0.2102,35.9313,0,39.4793,1.4365,29.7448,82.5187,0,0,0,10243017.33,0,39.4793,0.0726
1709,--,--,--,--,--,--,--,--,--,--,--,--,2005-3-31,600519,贵州茅台,19.5541,781386357.43,68.302,17.1951,34.049,140.1568,42.8399,41.5031,23.4148,14.1932,8.13,-14779.1061,0,--,72.8245,1.5902,10.9704,762.7119,0.118,2.3621,38.1019,6571862002.13,5.9317,5.8422,509.3379,0.1767,35.3583,95.0839,0,0,-1.9304,0.9763,11.699,11.54,--,3.4988,0.6161,4.8924,2.4793,379.9071,0.2369,331.5319,153.4784,12.2928,--,--,--,0.631,0.1229,0.2118,638.1279,0.2595,70.0053,0,166.0467,48.7315,11.36,42.8464,9.936,0.0369,29.9947,0,36.6342,1.647,33.5608,82.8049,0,0,0,9627405.13,0,36.6342,-0.0316
1710,2124900.03,550184.84,0,--,--,--,2019234.93,925834.42,--,--,--,--,2005-6-30,600519,贵州茅台,21.9953,1126417281.89,66.8043,17.4439,28.3108,148.8395,43.4175,38.0822,22.9148,16.7927,10.34,-9234.1294,10.9,--,71.2566,2.3668,10.5066,1028.5714,0.175,4.0768,44.1524,6728916037.26,7.6734,7.4708,699.3007,0.2574,33.4809,81.324,479984464.29,1.22,0.2414,1.2783,11.9309,11.82,--,3.7827,1.1102,4.8926,2.429,518.8815,0.3469,328.3697,150.4711,21.4329,--,--,--,0.8685,0.2143,0.2589,663.6462,0.3785,69.7265,0,200.3523,44.8124,11.68,43.4175,11.7089,0.0649,30.2735,0,37.9569,1.6101,29.8139,82.5561,0,0,0,9838781.96,0,37.9569,0.1614
1711,--,--,--,--,--,--,--,--,--,--,--,--,2005-9-30,600519,贵州茅台,22.2259,1722897001.61,66.7707,17.4589,24.6267,149.7156,48.5123,36.5296,22.1775,21.7365,14.9,-7989.3289,0,--,71.2664,3.5227,10.5562,1012.3735,0.2667,3.7644,71.7251,7077360201.71,10.9231,10.38,703.6747,0.3837,25.7373,80.4223,0,0,0.2414,1.5568,10.0985,9.99,--,3.6215,1.8727,3.9112,2.2373,520.3315,0.5189,303.6577,139.1525,38.2256,--,--,--,1.2029,0.3823,0.3425,637.8666,0.5745,67.3345,0,219.5068,44.5475,9.85,48.5123,14.6361,0.1249,32.6655,0,39.9739,1.5088,28.4706,82.5411,0,0,0,9838781.96,0,39.9739,0.1162
1712,2220541.72,3459781.65,519941.99,--,--,--,2215323.8,1626235.48,784619,245512.12,9258933.8,--,2006-12-31,600519,贵州茅台,21.527,3541944820.34,72.2348,16.0408,24.7515,142.3574,55.1722,38.2555,19.4766,32.742,25.51,-9730.1421,27.67,--,75.2445,4.4395,12.8018,879.1209,0.4095,4.1127,87.5345,9570793579.42,18.3383,16.8886,647.1328,0.5563,18.7798,102.9412,1497497140.37,1.59,24.8466,1.7126,6.5351,6.25,--,3.3105,2.2388,1.4563,1.9891,469.4836,0.7668,273.7,131.481,62.0915,--,--,--,1.3072,0.6209,0.4309,503.4009,0.8655,64.4445,0,213.9733,50.7225,6.17,55.1722,21.1004,0.2208,35.5555,0,45.4266,1.407,32.9645,83.8409,42769450,0,0,4000000,0,45.4266,0.1093
1713,--,--,--,--,--,--,--,--,--,--,--,--,2006-3-31,600519,贵州茅台,20.6465,949702102.47,70.192,16.6252,18.268,141.6027,45.0001,17.5742,21.4675,14.1392,8.11,-23610.3782,0,--,75.1076,1.3491,12.613,732.3027,0.1229,3.4892,25.7942,8103036754.29,5.5866,5.571,537.6344,0.1674,23.2989,98.2463,0,0,--,0.9566,11.8421,11.74,--,4.4811,0.4766,3.9122,2.3809,399.2902,0.2254,319.9575,158.0961,8.9441,--,--,--,0.4983,0.0894,0.1662,546.779,0.2517,68.9654,0.0945,167.4387,49.5455,11.61,45.0001,9.7512,0.0278,31.0346,0,37.8584,1.6651,33.364,83.2002,0,0,0,10243017.33,0,37.8584,0.0488
1714,14290242.45,894225.92,981193.71,--,--,--,726138.97,1945686.23,784619,2307997.03,10634758.45,--,2006-6-30,600519,贵州茅台,20.979,1380585672.38,68.5667,16.6302,19.414,143.9475,54.194,19.9745,7.8144,19.0204,12.1,-14175.1572,11.27,--,74.2142,1.9965,13.2478,998.8901,0.1802,5.0329,35.765,7799862599.68,7.6067,7.7324,708.9405,0.2539,15.9156,90.8816,604637534.36,0.64,--,0.639,5.3597,5.3,--,1.8146,0.6308,1.4561,2.0196,516.4993,0.3485,--,124.7215,21.7175,--,--,--,0.9871,0.2172,0.2957,489.54,0.394,64.8534,--,101.9436,47.5877,5.23,54.194,12.3354,0.0763,35.1466,--,44.7453,1.3428,29.9538,83.1252,--,--,--,10387452.7,--,--,0.0954
1715,--,--,--,--,--,--,--,--,--,--,--,--,2006-9-30,600519,贵州茅台,18.6597,2295135357.5,70.5678,16.4505,26.0458,135.8663,62.6289,43.8272,13.6301,26.5431,17.79,-11550.4597,0,--,72.8264,3.2458,11.5863,944.7166,0.2858,5.0841,53.1067,8806428606.59,12.5308,11.9981,700.0259,0.3857,24.431,107.9998,0,0,--,1.1195,5.7375,5.66,--,2.1809,1.5801,1.4566,1.8742,513.6986,0.5256,--,120.4201,43.9741,--,--,--,1.4114,0.4397,0.4585,530.7091,0.615,61.4897,0.0005,152.2907,51.9081,5.59,62.6289,16.3213,0.1693,38.5103,--,45.2515,1.3188,32.487,83.4988,--,--,--,10767452.71,--,--,0.0598
1716,--,--,0,--,--,--,202359.76,--,11790.8,179830.16,1781734.32,--,2007-12-31,600519,贵州茅台,17.1165,5761708250.38,79.6099,12.0435,47.601,127.4143,25.2438,83.5002,35.6851,41.4989,34.38,-10006.4784,39.3,3,78.3014,4.7388,17.4527,884.9558,0.4068,2.854,126.138,10481471840.45,29.5832,28.2981,498.684,0.7219,9.5152,166.5866,2833053304.89,3,--,3.1427,8.8672,8.72,3,5.3793,1.8471,1.4568,3.4419,349.2094,1.0309,--,223.5478,82.5187,--,--,--,0.5878,0.8252,0.2409,457.4885,0.9957,79.8443,0.0141,367.9785,62.5269,--,25.2438,33.1345,0.1663,20.1557,--,38.3561,2.351,40.9821,87.9565,58000000,--,--,4000000,--,--,-0.0332
1717,--,--,--,--,--,--,--,--,--,--,--,--,2007-3-31,600519,贵州茅台,17.969,1158326398.03,72.9637,14.9732,17.3342,132.5061,67.8443,24.3732,5.3698,9.5347,9.21,-3167.6843,--,--,--,--,--,755.0336,0.1192,4.8805,18.4406,9883304613.25,5.772,5.6807,551.4706,0.1632,21.9704,122.3508,--,--,--,0.5949,6.239,6.17,0.57,2.3815,0.4032,1.4566,1.7617,391.3043,0.23,--,116.5349,9.5257,--,--,--,0.6778,0.0953,0.2397,--,0.2634,59.579,1.2872,59.4873,54.9946,--,67.8443,5.6807,0.0385,40.421,--,48.3204,1.259,35.3655,85.0268,59769450,--,--,4000000,--,--,0.1267
1718,9220545.88,1842201.39,0,--,--,--,1585636.96,3459781.65,519941.99,2295243.92,10885169.28,--,2007-6-30,600519,贵州茅台,22.3893,1947985027.63,74.0935,14.8042,30.5736,143.1226,64.4357,48.2211,22.9503,21.6552,13.85,-4028.6604,14.88,0.9,75.998,1.9774,14.0213,948.3667,0.1898,4.5713,39.3764,10226931689.69,9.0308,8.7411,677.7108,0.2656,31.1168,107.1923,848272230.67,0.899,--,0.9472,6.5898,6.5,0.9,2.7022,0.7267,1.4567,1.8151,480.7692,0.3744,--,120.021,17.1132,--,--,--,0.7672,0.1711,0.2609,433.7249,0.4245,60.8141,0.8086,142.7024,51.6869,--,64.4357,13.1694,0.0671,39.1859,--,47.4804,1.2861,34.0022,85.1958,58000000,--,--,4000000,--,--,0.2223
1719,--,--,--,--,--,--,--,--,--,--,--,--,2007-9-30,600519,贵州茅台,19.6782,3383511309.74,75.891,14.8627,37.0804,134.9062,46.6179,57.9803,28.3997,24.0076,23.14,-6472.791,0,1.69,--,--,--,831.5368,0.3247,4.1524,65.0223,10194195529.99,16.8907,16.3742,598.5369,0.4511,15.7586,128.4727,0,1.68,--,1.7686,7.3669,7.28,1.69,3.487,1.6405,1.4568,2.193,420.1681,0.6426,--,146.6508,47.7667,--,--,--,0.9275,0.4777,0.3473,--,0.6796,68.2045,0.025,176.8618,56.2025,--,46.6179,16.3742,0.1519,31.7955,--,44.3863,1.5448,37.4401,85.1373,58000000,--,--,4000000,--,--,0.1269
1720,--,--,122284113,--,--,--,--,--,98554183.58,1726908.28,8773829.54,--,2008-12-31,600519,贵州茅台,16.6313,6760210640.16,82.0246,9.7033,13.8758,125.5308,36.9522,34.885,37.4551,40.4148,33.79,-5153.9126,39.01,4.03,77.1778,4.0985,13.9167,1219.9254,0.2951,1.7741,202.9166,15754187836.35,30.4986,25.3949,572.9747,0.6283,50.3051,188.814,3802638842.13,4.03,--,4.239,12.1884,11.91,4.03,8.3966,5.56,1.4568,2.8797,426.1364,0.8448,--,190.406,123.448,--,--,--,1.3116,1.2345,0.6367,524.6808,0.8295,73.0182,--,492.5926,65.4039,--,36.9522,29.5102,0.3331,26.9818,--,30.5425,2.1469,48.543,90.2967,42000000,--,--,4000000,--,--,-0.0699
1721,--,--,--,--,--,--,--,--,--,--,--,--,2008-3-31,600519,贵州茅台,18.6843,1594040055.67,79.962,10.0733,25.5716,130.3857,24.4556,63.3385,57.6995,9.8757,9.59,-2981.0065,0,0,--,--,--,1051.4019,0.0856,2.8035,32.1033,11556876926.48,8.3223,7.9351,497.5124,0.1809,16.9333,158.3772,0,0,--,0.9717,9.8389,9.65,0.93,6.3047,1.0518,1.4569,3.619,349.6503,0.2574,--,245.0287,43.7127,--,--,--,1.0825,0.4371,0.498,--,0.2258,80.3499,0.0456,97.1656,61.2987,--,24.4556,7.9351,0.0859,19.6501,--,35.9505,2.5674,46.002,89.9267,37000000,--,--,4000000,--,--,0.0809
1722,--,--,--,--,--,--,0,--,0,382189.92,1073528.06,--,2008-6-30,600519,贵州茅台,14.3991,3807190642.07,82.4118,9.5689,75.7155,121.4212,14.4243,163.0957,58.4496,29.6803,23.12,-6698.2469,23.94,2.37,77.2798,2.4455,17.2825,966.7025,0.1862,1.8357,98.0544,11276097082.7,21.6195,20.8577,423.8286,0.4247,10.2588,212.1858,2246009857.71,2.38,--,2.492,10.4414,10.26,2.37,6.7487,1.5847,1.4569,5.4521,292.6353,0.6151,--,356.3846,105.2213,--,--,--,0.6359,1.0522,0.3238,505.6788,0.507,87.394,0.0503,309.9048,68.0588,--,14.4243,25.9388,0.1326,12.606,--,35.7809,3.7332,50.9109,90.4311,37000000,--,--,4000000,--,--,-0.2513
1723,--,--,--,--,--,--,--,--,--,--,--,--,2008-9-30,600519,贵州茅台,14.3212,5337858719.9,82.2916,9.4803,45.4904,121.2078,20.1947,97.9484,55.4316,30.5746,29.7,-6982.2572,0,3.33,--,--,--,1073.9857,0.2514,1.9512,138.3772,12989449921.36,28.1557,25.4376,488.5109,0.5527,27.4201,211.9697,0,3.34,--,3.501,11.4505,11.22,3.33,7.7078,3.2513,1.457,4.2386,343.8614,0.7852,--,293.3414,140.604,--,--,--,0.9287,1.406,0.4731,--,0.6765,83.1983,0.0349,350.0952,68.0079,--,20.1947,25.4376,0.2362,16.8017,--,34.5981,3.0527,50.9395,90.5197,37000000,--,--,4000000,--,--,-0.1461
1724,--,--,345325638.21,--,--,--,--,--,78683302.45,3116594.28,8641133.54,--,2009-12-31,600519,贵州茅台,17.6299,7778817660.46,80.4428,9.8312,17.3304,127.9297,34.8636,13.8006,27.3671,36.7681,29.81,-4450.0723,33.55,4.57,79.1716,3.6059,16.0394,1383.5511,0.2602,1.0463,344.0582,19769623147.72,25.6329,23.0297,661.2785,0.5444,25.4881,169.0923,4308114570.85,4.56,--,4.824,15.524,15.33,4.57,11.1905,4.4755,1.4568,3.0649,519.2557,0.6933,377.9141,191.0736,82.6916,--,--,--,0.9277,0.8253,0.4368,462.0582,0.7394,74.1115,0.0301,570.7878,62.8286,--,34.9318,27.2494,0.2137,25.8885,0,28.0792,2.2442,47.0826,90.1688,10000000,0,0,4000000,0,28.0792,0.1024
1725,--,--,--,--,--,--,--,--,--,--,--,--,2009-3-31,600519,贵州茅台,12.8105,2026380140.89,80.6508,10.0077,26.0367,118.8463,23.8539,39.4518,35.7752,10.1431,9.77,-1997.0333,0,0,--,--,--,1133.5013,0.0794,1.6288,55.2549,15625503484.21,8.1508,8.1843,562.1487,0.1601,35.2052,211.0132,0,1.29,--,1.355,13.3588,13.2,1.29,9.686,-0.1386,1.4568,3.9557,432.2767,0.2082,--,254.7741,-4.348,--,--,--,-0.1023,-0.0433,-0.052,--,0.2084,80.6886,0.1348,135.4991,67.8522,--,23.9332,8.1843,-0.0084,19.3114,--,29.5739,2.8841,50.8984,89.9923,52000000,--,--,4000000,--,--,0.0312
1726,--,--,157805365,--,--,--,--,--,78507890.41,1726908.28,8741133.54,--,2009-6-30,600519,贵州茅台,12.4721,4596357350.12,82.8769,9.5856,20.0508,117.6803,21.2408,24.5288,33.612,27.8428,21.56,-4349.2922,22.08,2.96,75.6276,2.4759,14.3208,1078.4901,0.1669,1.2122,148.4863,15973750015.48,18.4622,18.3353,514.8741,0.3496,41.6603,237.9623,2789528657.62,2.96,--,3.1032,13.951,13.71,2.96,9.8335,0.5808,1.4568,4.3682,396.9129,0.4535,554.2149,278.7429,19.6007,--,--,--,0.1872,0.1953,0.0988,575.5872,0.4496,82.4288,0.3615,388.4354,70.4101,--,21.3168,22.9505,0.0343,17.5712,0,28.533,3.2039,52.8099,90.4144,27000000,0,0,4000000,0,28.533,0.0406
